time,band,x,y,spatial_ref,SM
1950-01-31,1,-75.35000511141875,37.85000769912283,0,82.52688217163086
1950-02-28,1,-75.35000511141875,37.85000769912283,0,91.2634391784668
1950-03-31,1,-75.35000511141875,37.85000769912283,0,79.56989288330078
1950-04-30,1,-75.35000511141875,37.85000769912283,0,54.77150535583496
1950-05-31,1,-75.35000511141875,37.85000769912283,0,37.63440799713135
1950-06-30,1,-75.35000511141875,37.85000769912283,0,33.93817329406738
1950-07-31,1,-75.35000511141875,37.85000769912283,0,24.46236515045166
1950-08-31,1,-75.35000511141875,37.85000769912283,0,34.07258224487305
1950-09-30,1,-75.35000511141875,37.85000769912283,0,53.76344108581543
1950-10-31,1,-75.35000511141875,37.85000769912283,0,51.209678649902344
1950-11-30,1,-75.35000511141875,37.85000769912283,0,57.99731254577637
1950-12-31,1,-75.35000511141875,37.85000769912283,0,76.34408569335938
1951-01-31,1,-75.35000511141875,37.85000769912283,0,87.29838562011719
1951-02-28,1,-75.35000511141875,37.85000769912283,0,86.55914306640625
1951-03-31,1,-75.35000511141875,37.85000769912283,0,73.58871078491211
1951-04-30,1,-75.35000511141875,37.85000769912283,0,57.32526969909668
1951-05-31,1,-75.35000511141875,37.85000769912283,0,29.032257080078125
1951-06-30,1,-75.35000511141875,37.85000769912283,0,25.73924732208252
1951-07-31,1,-75.35000511141875,37.85000769912283,0,10.954300880432129
1951-08-31,1,-75.35000511141875,37.85000769912283,0,23.45430088043213
1951-09-30,1,-75.35000511141875,37.85000769912283,0,43.884408950805664
1951-10-31,1,-75.35000511141875,37.85000769912283,0,57.93010711669922
1951-11-30,1,-75.35000511141875,37.85000769912283,0,29.50268840789795
1951-12-31,1,-75.35000511141875,37.85000769912283,0,57.25806427001953
1952-01-31,1,-75.35000511141875,37.85000769912283,0,54.43548393249512
1952-02-29,1,-75.35000511141875,37.85000769912283,0,73.11827850341797
1952-03-31,1,-75.35000511141875,37.85000769912283,0,76.00806427001953
1952-04-30,1,-75.35000511141875,37.85000769912283,0,50.067203521728516
1952-05-31,1,-75.35000511141875,37.85000769912283,0,30.577957153320312
1952-06-30,1,-75.35000511141875,37.85000769912283,0,18.75
1952-07-31,1,-75.35000511141875,37.85000769912283,0,21.102150440216064
1952-08-31,1,-75.35000511141875,37.85000769912283,0,25.672042846679688
1952-09-30,1,-75.35000511141875,37.85000769912283,0,40.05376434326172
1952-10-31,1,-75.35000511141875,37.85000769912283,0,46.370967864990234
1952-11-30,1,-75.35000511141875,37.85000769912283,0,57.45967674255371
1952-12-31,1,-75.35000511141875,37.85000769912283,0,77.82258224487305
1953-01-31,1,-75.35000511141875,37.85000769912283,0,71.9758071899414
1953-02-28,1,-75.35000511141875,37.85000769912283,0,69.01881790161133
1953-03-31,1,-75.35000511141875,37.85000769912283,0,71.37096786499023
1953-04-30,1,-75.35000511141875,37.85000769912283,0,56.04838752746582
1953-05-31,1,-75.35000511141875,37.85000769912283,0,36.08870887756348
1953-06-30,1,-75.35000511141875,37.85000769912283,0,22.78225803375244
1953-07-31,1,-75.35000511141875,37.85000769912283,0,22.379032135009766
1953-08-31,1,-75.35000511141875,37.85000769912283,0,48.991933822631836
1953-09-30,1,-75.35000511141875,37.85000769912283,0,51.07526969909668
1953-10-31,1,-75.35000511141875,37.85000769912283,0,59.61021614074707
1953-11-30,1,-75.35000511141875,37.85000769912283,0,41.129032135009766
1953-12-31,1,-75.35000511141875,37.85000769912283,0,60.28225898742676
1954-01-31,1,-75.35000511141875,37.85000769912283,0,74.39516067504883
1954-02-28,1,-75.35000511141875,37.85000769912283,0,78.69623947143555
1954-03-31,1,-75.35000511141875,37.85000769912283,0,76.88172149658203
1954-04-30,1,-75.35000511141875,37.85000769912283,0,55.71236610412598
1954-05-31,1,-75.35000511141875,37.85000769912283,0,38.30644989013672
1954-06-30,1,-75.35000511141875,37.85000769912283,0,28.897850036621094
1954-07-31,1,-75.35000511141875,37.85000769912283,0,21.505375862121582
1954-08-31,1,-75.35000511141875,37.85000769912283,0,32.459678649902344
1954-09-30,1,-75.35000511141875,37.85000769912283,0,44.018815994262695
1954-10-31,1,-75.35000511141875,37.85000769912283,0,24.596774578094482
1954-11-30,1,-75.35000511141875,37.85000769912283,0,34.13978385925293
1954-12-31,1,-75.35000511141875,37.85000769912283,0,75.06720352172852
1955-01-31,1,-75.35000511141875,37.85000769912283,0,82.52688217163086
1955-02-28,1,-75.35000511141875,37.85000769912283,0,91.2634391784668
1955-03-31,1,-75.35000511141875,37.85000769912283,0,79.56989288330078
1955-04-30,1,-75.35000511141875,37.85000769912283,0,54.77150535583496
1955-05-31,1,-75.35000511141875,37.85000769912283,0,37.63440799713135
1955-06-30,1,-75.35000511141875,37.85000769912283,0,33.93817329406738
1955-07-31,1,-75.35000511141875,37.85000769912283,0,24.46236515045166
1955-08-31,1,-75.35000511141875,37.85000769912283,0,34.07258224487305
1955-09-30,1,-75.35000511141875,37.85000769912283,0,53.76344108581543
1955-10-31,1,-75.35000511141875,37.85000769912283,0,51.209678649902344
1955-11-30,1,-75.35000511141875,37.85000769912283,0,57.99731254577637
1955-12-31,1,-75.35000511141875,37.85000769912283,0,76.34408569335938
1956-01-31,1,-75.35000511141875,37.85000769912283,0,87.29838562011719
1956-02-29,1,-75.35000511141875,37.85000769912283,0,86.55914306640625
1956-03-31,1,-75.35000511141875,37.85000769912283,0,73.58871078491211
1956-04-30,1,-75.35000511141875,37.85000769912283,0,57.32526969909668
1956-05-31,1,-75.35000511141875,37.85000769912283,0,29.032257080078125
