Date,cldfrac,source
2000-01-01,0.499885011,Trend
2000-02-01,0.49979199,Trend
2000-03-01,0.49970497,Trend
2000-04-01,0.499611948,Trend
2000-05-01,0.499521927,Trend
2000-06-01,0.499428906,Trend
2000-07-01,0.499338885,Trend
2000-08-01,0.499245863,Trend
2000-09-01,0.499152842,Trend
2000-10-01,0.499062821,Trend
2000-11-01,0.498969799,Trend
2000-12-01,0.498879779,Trend
2001-01-01,0.498786757,Trend
2001-02-01,0.498693736,Trend
2001-03-01,0.498609716,Trend
2001-04-01,0.498516695,Trend
2001-05-01,0.498426674,Trend
2001-06-01,0.498333652,Trend
2001-07-01,0.498243631,Trend
2001-08-01,0.49815061,Trend
2001-09-01,0.498057588,Trend
2001-10-01,0.497967568,Trend
2001-11-01,0.497874546,Trend
2001-12-01,0.497784525,Trend
2002-01-01,0.497691504,Trend
2002-02-01,0.497598482,Trend
2002-03-01,0.497514463,Trend
2002-04-01,0.497421441,Trend
2002-05-01,0.49733142,Trend
2002-06-01,0.497238399,Trend
2002-07-01,0.497148378,Trend
2002-08-01,0.497055357,Trend
2002-09-01,0.496962335,Trend
2002-10-01,0.496872314,Trend
2002-11-01,0.496779293,Trend
2002-12-01,0.496689272,Trend
2003-01-01,0.49659625,Trend
2003-02-01,0.496503229,Trend
2003-03-01,0.496419209,Trend
2003-04-01,0.496326188,Trend
2003-05-01,0.496236167,Trend
2003-06-01,0.496143146,Trend
2003-07-01,0.496053125,Trend
2003-08-01,0.495960103,Trend
2003-09-01,0.495867082,Trend
2003-10-01,0.495777061,Trend
2003-11-01,0.495684039,Trend
2003-12-01,0.495594019,Trend
2004-01-01,0.495500997,Trend
2004-02-01,0.495407975,Trend
2004-03-01,0.495320955,Trend
2004-04-01,0.495227934,Trend
2004-05-01,0.495137913,Trend
2004-06-01,0.495044891,Trend
2004-07-01,0.494954871,Trend
2004-08-01,0.494861849,Trend
2004-09-01,0.494768828,Trend
2004-10-01,0.494678807,Trend
2004-11-01,0.494585785,Trend
2004-12-01,0.494495764,Trend
2005-01-01,0.494402743,Trend
2005-02-01,0.494309721,Trend
2005-03-01,0.494225702,Trend
2005-04-01,0.49413268,Trend
2005-05-01,0.49404266,Trend
2005-06-01,0.493949638,Trend
2005-07-01,0.493859617,Trend
2005-08-01,0.493766596,Trend
2005-09-01,0.493673574,Trend
2005-10-01,0.493583553,Trend
2005-11-01,0.493490532,Trend
2005-12-01,0.493400511,Trend
2006-01-01,0.49330749,Trend
2006-02-01,0.493214468,Trend
2006-03-01,0.493130449,Trend
2006-04-01,0.493037427,Trend
2006-05-01,0.492947406,Trend
2006-06-01,0.492854385,Trend
2006-07-01,0.492764364,Trend
2006-08-01,0.492671342,Trend
2006-09-01,0.492578321,Trend
2006-10-01,0.4924883,Trend
2006-11-01,0.492395279,Trend
2006-12-01,0.492305258,Trend
2007-01-01,0.492212236,Trend
2007-02-01,0.492119215,Trend
2007-03-01,0.492035195,Trend
2007-04-01,0.491942174,Trend
2007-05-01,0.491852153,Trend
2007-06-01,0.491759131,Trend
2007-07-01,0.491669111,Trend
2007-08-01,0.491576089,Trend
2007-09-01,0.491483067,Trend
2007-10-01,0.491393047,Trend
2007-11-01,0.491300025,Trend
2007-12-01,0.491210004,Trend
2008-01-01,0.491116983,Trend
2008-02-01,0.491023961,Trend
2008-03-01,0.490936941,Trend
2008-04-01,0.49084392,Trend
2008-05-01,0.490753899,Trend
2008-06-01,0.490660877,Trend
2008-07-01,0.490570856,Trend
2008-08-01,0.490477835,Trend
2008-09-01,0.490384813,Trend
2008-10-01,0.490294793,Trend
2008-11-01,0.490201771,Trend
2008-12-01,0.49011175,Trend
2009-01-01,0.490018729,Trend
2009-02-01,0.489925707,Trend
2009-03-01,0.489841688,Trend
2009-04-01,0.489748666,Trend
2009-05-01,0.489658645,Trend
2009-06-01,0.489565624,Trend
2009-07-01,0.489475603,Trend
2009-08-01,0.489382582,Trend
2009-09-01,0.48928956,Trend
2009-10-01,0.489199539,Trend
2009-11-01,0.489106518,Trend
2009-12-01,0.489016497,Trend
2010-01-01,0.488923475,Trend
2010-02-01,0.488830454,Trend
2010-03-01,0.488746434,Trend
2010-04-01,0.488653413,Trend
2010-05-01,0.488563392,Trend
2010-06-01,0.488470371,Trend
2010-07-01,0.48838035,Trend
2010-08-01,0.488287328,Trend
2010-09-01,0.488194307,Trend
2010-10-01,0.488104286,Trend
2010-11-01,0.488011264,Trend
2010-12-01,0.487921244,Trend
2011-01-01,0.487828222,Trend
2011-02-01,0.4877352,Trend
2011-03-01,0.487651181,Trend
2011-04-01,0.48755816,Trend
2011-05-01,0.487468139,Trend
2011-06-01,0.487375117,Trend
2011-07-01,0.487285096,Trend
2011-08-01,0.487192075,Trend
2011-09-01,0.487099053,Trend
2011-10-01,0.487009032,Trend
2011-11-01,0.486916011,Trend
2011-12-01,0.48682599,Trend
2012-01-01,0.486732969,Trend
2012-02-01,0.486639947,Trend
2012-03-01,0.486552927,Trend
2012-04-01,0.486459905,Trend
2012-05-01,0.486369885,Trend
2012-06-01,0.486276863,Trend
2012-07-01,0.486186842,Trend
2012-08-01,0.486093821,Trend
2012-09-01,0.486000799,Trend
2012-10-01,0.485910778,Trend
2012-11-01,0.485817757,Trend
2012-12-01,0.485727736,Trend
2013-01-01,0.485634715,Trend
2013-02-01,0.485541693,Trend
2013-03-01,0.485457674,Trend
2013-04-01,0.485364652,Trend
2013-05-01,0.485274631,Trend
2013-06-01,0.48518161,Trend
2013-07-01,0.485091589,Trend
2013-08-01,0.484998567,Trend
2013-09-01,0.484905546,Trend
2013-10-01,0.484815525,Trend
2013-11-01,0.484722504,Trend
2013-12-01,0.484632483,Trend
2014-01-01,0.484539461,Trend
2014-02-01,0.48444644,Trend
2014-03-01,0.48436242,Trend
2014-04-01,0.484269399,Trend
2014-05-01,0.484179378,Trend
2014-06-01,0.484086356,Trend
2014-07-01,0.483996336,Trend
2014-08-01,0.483903314,Trend
2014-09-01,0.483810292,Trend
2014-10-01,0.483720272,Trend
2014-11-01,0.48362725,Trend
2014-12-01,0.483537229,Trend
2015-01-01,0.483444208,Trend
2015-02-01,0.483351186,Trend
2015-03-01,0.483267167,Trend
2015-04-01,0.483174145,Trend
2015-05-01,0.483084125,Trend
2015-06-01,0.482991103,Trend
2015-07-01,0.482901082,Trend
2015-08-01,0.482808061,Trend
2015-09-01,0.482715039,Trend
2015-10-01,0.482625018,Trend
2015-11-01,0.482531997,Trend
2015-12-01,0.482441976,Trend
2016-01-01,0.482348954,Trend
2016-02-01,0.482255933,Trend
2016-03-01,0.482168913,Trend
2016-04-01,0.482075891,Trend
2016-05-01,0.48198587,Trend
2016-06-01,0.481892849,Trend
2016-07-01,0.481802828,Trend
2016-08-01,0.481709807,Trend
2016-09-01,0.481616785,Trend
2016-10-01,0.481526764,Trend
2016-11-01,0.481433743,Trend
2016-12-01,0.481343722,Trend
2017-01-01,0.4812507,Trend
2017-02-01,0.481157679,Trend
2017-03-01,0.481073659,Trend
2017-04-01,0.480980638,Trend
2017-05-01,0.480890617,Trend
2017-06-01,0.480797596,Trend
2017-07-01,0.480707575,Trend
2017-08-01,0.480614553,Trend
2017-09-01,0.480521532,Trend
2017-10-01,0.480431511,Trend
2017-11-01,0.480338489,Trend
2017-12-01,0.480248469,Trend
2018-01-01,0.480155447,Trend
2018-02-01,0.480062425,Trend
2018-03-01,0.479978406,Trend
2018-04-01,0.479885385,Trend
2018-05-01,0.479795364,Trend
2018-06-01,0.479702342,Trend
2018-07-01,0.479612321,Trend
2018-08-01,0.4795193,Trend
2018-09-01,0.479426278,Trend
2018-10-01,0.479336257,Trend
2018-11-01,0.479243236,Trend
2018-12-01,0.479153215,Trend
2019-01-01,0.479060194,Trend
2019-02-01,0.478967172,Trend
2019-03-01,0.478883153,Trend
2019-04-01,0.478790131,Trend
2019-05-01,0.47870011,Trend
2019-06-01,0.478607089,Trend
2019-07-01,0.478517068,Trend
2019-08-01,0.478424046,Trend
2019-09-01,0.478331025,Trend
2019-10-01,0.478241004,Trend
2019-11-01,0.478147983,Trend
2019-12-01,0.478057962,Trend
2020-01-01,0.47796494,Trend
2020-02-01,0.477871919,Trend
2020-03-01,0.477784899,Trend
2020-04-01,0.477691877,Trend
2020-05-01,0.477601856,Trend
2020-06-01,0.477508835,Trend
2020-07-01,0.477418814,Trend
2020-08-01,0.477325792,Trend
2020-09-01,0.477232771,Trend
2020-10-01,0.47714275,Trend
2020-11-01,0.477049729,Trend
2020-12-01,0.476959708,Trend
2021-01-01,0.476866686,Trend
2021-02-01,0.476773665,Trend
2021-03-01,0.476689645,Trend
2021-04-01,0.476596624,Trend
2021-05-01,0.476506603,Trend
2021-06-01,0.476413581,Trend
2021-07-01,0.476323561,Trend
2021-08-01,0.476230539,Trend
2021-09-01,0.476137517,Trend
2021-10-01,0.476047497,Trend
2021-11-01,0.475954475,Trend
2021-12-01,0.475864454,Trend
2022-01-01,0.475771433,Trend
2022-02-01,0.475678411,Trend
2022-03-01,0.475594392,Trend
2022-04-01,0.47550137,Trend
2022-05-01,0.47541135,Trend
2022-06-01,0.475318328,Trend
2022-07-01,0.475228307,Trend
2022-08-01,0.475135286,Trend
2022-09-01,0.475042264,Trend
2022-10-01,0.474952243,Trend
2022-11-01,0.474859222,Trend
2022-12-01,0.474769201,Trend
2023-01-01,0.474676179,Trend
2023-02-01,0.474583158,Trend
2023-03-01,0.474499138,Trend
2023-04-01,0.474406117,Trend
2023-05-01,0.474316096,Trend
2023-06-01,0.474223075,Trend
2023-07-01,0.474133054,Trend
2023-08-01,0.474040032,Trend
2023-09-01,0.473947011,Trend
2023-10-01,0.47385699,Trend
2023-11-01,0.473763968,Trend
2023-12-01,0.473673948,Trend
2024-01-01,0.473580926,Trend
2024-02-01,0.473487905,Trend
2024-03-01,0.473400884,Trend
2024-04-01,0.473307863,Trend
2024-05-01,0.473217842,Trend
2024-06-01,0.473124821,Trend
2024-07-01,0.4730348,Trend
2024-08-01,0.472941778,Trend
2024-09-01,0.472848757,Trend
2024-10-01,0.472758736,Trend
2024-11-01,0.472665714,Trend
2024-12-01,0.472575694,Trend
2025-01-01,0.472482672,Trend
2025-02-01,0.47238965,Trend
2025-03-01,0.472305631,Trend
2025-04-01,0.47221261,Trend
2025-05-01,0.472122589,Trend
2025-06-01,0.472029567,Trend
2025-07-01,0.471939546,Trend
2025-08-01,0.471846525,Trend
