time,band,x,y,spatial_ref,SM
1950-01-31,1,-106.65000723467566,32.650007249197216,0,81.51881790161133
1950-02-28,1,-106.65000723467566,32.650007249197216,0,81.85483932495117
1950-03-31,1,-106.65000723467566,32.650007249197216,0,73.05107498168945
1950-04-30,1,-106.65000723467566,32.650007249197216,0,56.787635803222656
1950-05-31,1,-106.65000723467566,32.650007249197216,0,32.25806427001953
1950-06-30,1,-106.65000723467566,32.650007249197216,0,24.26075267791748
1950-07-31,1,-106.65000723467566,32.650007249197216,0,38.104838371276855
1950-08-31,1,-106.65000723467566,32.650007249197216,0,62.634408950805664
1950-09-30,1,-106.65000723467566,32.650007249197216,0,74.46236801147461
1950-10-31,1,-106.65000723467566,32.650007249197216,0,71.1021499633789
1950-11-30,1,-106.65000723467566,32.650007249197216,0,77.01612854003906
1950-12-31,1,-106.65000723467566,32.650007249197216,0,78.09140014648438
1951-01-31,1,-106.65000723467566,32.650007249197216,0,83.19892501831055
1951-02-28,1,-106.65000723467566,32.650007249197216,0,80.5107536315918
1951-03-31,1,-106.65000723467566,32.650007249197216,0,72.5134391784668
1951-04-30,1,-106.65000723467566,32.650007249197216,0,50.40322494506836
1951-05-31,1,-106.65000723467566,32.650007249197216,0,27.755375862121582
1951-06-30,1,-106.65000723467566,32.650007249197216,0,22.916666984558105
1951-07-31,1,-106.65000723467566,32.650007249197216,0,37.90322685241699
1951-08-31,1,-106.65000723467566,32.650007249197216,0,41.46505355834961
1951-09-30,1,-106.65000723467566,32.650007249197216,0,51.344085693359375
1951-10-31,1,-106.65000723467566,32.650007249197216,0,42.809139251708984
1951-11-30,1,-106.65000723467566,32.650007249197216,0,45.83333396911621
1951-12-31,1,-106.65000723467566,32.650007249197216,0,55.57795715332031
1952-01-31,1,-106.65000723467566,32.650007249197216,0,60.21505355834961
1952-02-29,1,-106.65000723467566,32.650007249197216,0,59.54301071166992
1952-03-31,1,-106.65000723467566,32.650007249197216,0,51.54570007324219
1952-04-30,1,-106.65000723467566,32.650007249197216,0,34.61021423339844
1952-05-31,1,-106.65000723467566,32.650007249197216,0,22.51344108581543
1952-06-30,1,-106.65000723467566,32.650007249197216,0,20.900537490844727
1952-07-31,1,-106.65000723467566,32.650007249197216,0,24.932796478271484
1952-08-31,1,-106.65000723467566,32.650007249197216,0,57.392473220825195
1952-09-30,1,-106.65000723467566,32.650007249197216,0,71.16935348510742
1952-10-31,1,-106.65000723467566,32.650007249197216,0,62.43279457092285
1952-11-30,1,-106.65000723467566,32.650007249197216,0,53.36021423339844
1952-12-31,1,-106.65000723467566,32.650007249197216,0,61.760751724243164
1953-01-31,1,-106.65000723467566,32.650007249197216,0,88.84408569335938
1953-02-28,1,-106.65000723467566,32.650007249197216,0,87.29838943481445
1953-03-31,1,-106.65000723467566,32.650007249197216,0,82.45967864990234
1953-04-30,1,-106.65000723467566,32.650007249197216,0,65.32258224487305
1953-05-31,1,-106.65000723467566,32.650007249197216,0,47.31182861328125
1953-06-30,1,-106.65000723467566,32.650007249197216,0,38.77688217163086
1953-07-31,1,-106.65000723467566,32.650007249197216,0,53.22580528259277
1953-08-31,1,-106.65000723467566,32.650007249197216,0,67.87634468078613
1953-09-30,1,-106.65000723467566,32.650007249197216,0,82.12365341186523
1953-10-31,1,-106.65000723467566,32.650007249197216,0,69.89247131347656
1953-11-30,1,-106.65000723467566,32.650007249197216,0,64.91935539245605
1953-12-31,1,-106.65000723467566,32.650007249197216,0,77.08333587646484
1954-01-31,1,-106.65000723467566,32.650007249197216,0,78.56182861328125
1954-02-28,1,-106.65000723467566,32.650007249197216,0,66.93548202514648
1954-03-31,1,-106.65000723467566,32.650007249197216,0,58.53494644165039
1954-04-30,1,-106.65000723467566,32.650007249197216,0,45.56451606750488
1954-05-31,1,-106.65000723467566,32.650007249197216,0,36.08870983123779
1954-06-30,1,-106.65000723467566,32.650007249197216,0,23.655914306640625
1954-07-31,1,-106.65000723467566,32.650007249197216,0,57.8629035949707
1954-08-31,1,-106.65000723467566,32.650007249197216,0,68.81720352172852
1954-09-30,1,-106.65000723467566,32.650007249197216,0,81.04838562011719
1954-10-31,1,-106.65000723467566,32.650007249197216,0,73.31989288330078
1954-11-30,1,-106.65000723467566,32.650007249197216,0,60.01344108581543
1954-12-31,1,-106.65000723467566,32.650007249197216,0,77.55376052856445
1955-01-31,1,-106.65000723467566,32.650007249197216,0,81.51881790161133
1955-02-28,1,-106.65000723467566,32.650007249197216,0,81.85483932495117
1955-03-31,1,-106.65000723467566,32.650007249197216,0,73.05107498168945
1955-04-30,1,-106.65000723467566,32.650007249197216,0,56.787635803222656
1955-05-31,1,-106.65000723467566,32.650007249197216,0,32.25806427001953
1955-06-30,1,-106.65000723467566,32.650007249197216,0,24.26075267791748
1955-07-31,1,-106.65000723467566,32.650007249197216,0,38.104838371276855
1955-08-31,1,-106.65000723467566,32.650007249197216,0,62.634408950805664
1955-09-30,1,-106.65000723467566,32.650007249197216,0,74.46236801147461
1955-10-31,1,-106.65000723467566,32.650007249197216,0,71.1021499633789
1955-11-30,1,-106.65000723467566,32.650007249197216,0,77.01612854003906
1955-12-31,1,-106.65000723467566,32.650007249197216,0,78.09140014648438
1956-01-31,1,-106.65000723467566,32.650007249197216,0,83.19892501831055
1956-02-29,1,-106.65000723467566,32.650007249197216,0,80.5107536315918
1956-03-31,1,-106.65000723467566,32.650007249197216,0,72.5134391784668
1956-04-30,1,-106.65000723467566,32.650007249197216,0,50.40322494506836
1956-05-31,1,-106.65000723467566,32.650007249197216,0,27.755375862121582
