time,band,x,y,spatial_ref,SM
1950-01-31,1,-73.85000500966522,40.85000795869529,0,72.6478500366211
1950-02-28,1,-73.85000500966522,40.85000795869529,0,76.27688217163086
1950-03-31,1,-73.85000500966522,40.85000795869529,0,77.82258224487305
1950-04-30,1,-73.85000500966522,40.85000795869529,0,64.18010711669922
1950-05-31,1,-73.85000500966522,40.85000795869529,0,65.18817138671875
1950-06-30,1,-73.85000500966522,40.85000795869529,0,60.551076889038086
1950-07-31,1,-73.85000500966522,40.85000795869529,0,56.92204284667969
1950-08-31,1,-73.85000500966522,40.85000795869529,0,70.22849655151367
1950-09-30,1,-73.85000500966522,40.85000795869529,0,68.81720352172852
1950-10-31,1,-73.85000500966522,40.85000795869529,0,61.693546295166016
1950-11-30,1,-73.85000500966522,40.85000795869529,0,55.44354820251465
1950-12-31,1,-73.85000500966522,40.85000795869529,0,55.98118209838867
1951-01-31,1,-73.85000500966522,40.85000795869529,0,47.04301071166992
1951-02-28,1,-73.85000500966522,40.85000795869529,0,39.85215091705322
1951-03-31,1,-73.85000500966522,40.85000795869529,0,37.701613426208496
1951-04-30,1,-73.85000500966522,40.85000795869529,0,42.74193572998047
1951-05-31,1,-73.85000500966522,40.85000795869529,0,41.06182670593262
1951-06-30,1,-73.85000500966522,40.85000795869529,0,50.067203521728516
1951-07-31,1,-73.85000500966522,40.85000795869529,0,53.69623565673828
1951-08-31,1,-73.85000500966522,40.85000795869529,0,51.68010711669922
1951-09-30,1,-73.85000500966522,40.85000795869529,0,60.483869552612305
1951-10-31,1,-73.85000500966522,40.85000795869529,0,61.42473220825195
1951-11-30,1,-73.85000500966522,40.85000795869529,0,56.115591049194336
1951-12-31,1,-73.85000500966522,40.85000795869529,0,42.607526779174805
1952-01-31,1,-73.85000500966522,40.85000795869529,0,27.82258129119873
1952-02-29,1,-73.85000500966522,40.85000795869529,0,16.26344108581543
1952-03-31,1,-73.85000500966522,40.85000795869529,0,16.599462509155273
1952-04-30,1,-73.85000500966522,40.85000795869529,0,18.682796478271484
1952-05-31,1,-73.85000500966522,40.85000795869529,0,29.97311782836914
1952-06-30,1,-73.85000500966522,40.85000795869529,0,45.56451606750488
1952-07-31,1,-73.85000500966522,40.85000795869529,0,52.41935348510742
1952-08-31,1,-73.85000500966522,40.85000795869529,0,69.95967483520508
1952-09-30,1,-73.85000500966522,40.85000795869529,0,79.43548202514648
1952-10-31,1,-73.85000500966522,40.85000795869529,0,75.47042846679688
1952-11-30,1,-73.85000500966522,40.85000795869529,0,69.15322875976562
1952-12-31,1,-73.85000500966522,40.85000795869529,0,66.19623565673828
1953-01-31,1,-73.85000500966522,40.85000795869529,0,40.524192810058594
1953-02-28,1,-73.85000500966522,40.85000795869529,0,32.99731254577637
1953-03-31,1,-73.85000500966522,40.85000795869529,0,35.95429992675781
1953-04-30,1,-73.85000500966522,40.85000795869529,0,35.75268745422363
1953-05-31,1,-73.85000500966522,40.85000795869529,0,41.86827850341797
1953-06-30,1,-73.85000500966522,40.85000795869529,0,44.6236572265625
1953-07-31,1,-73.85000500966522,40.85000795869529,0,49.93279457092285
1953-08-31,1,-73.85000500966522,40.85000795869529,0,61.02150535583496
1953-09-30,1,-73.85000500966522,40.85000795869529,0,63.10483932495117
1953-10-31,1,-73.85000500966522,40.85000795869529,0,72.51344299316406
1953-11-30,1,-73.85000500966522,40.85000795869529,0,53.427419662475586
1953-12-31,1,-73.85000500966522,40.85000795869529,0,50.40322494506836
1954-01-31,1,-73.85000500966522,40.85000795869529,0,38.844085693359375
1954-02-28,1,-73.85000500966522,40.85000795869529,0,32.66129112243652
1954-03-31,1,-73.85000500966522,40.85000795869529,0,41.06182861328125
1954-04-30,1,-73.85000500966522,40.85000795869529,0,50.067203521728516
1954-05-31,1,-73.85000500966522,40.85000795869529,0,50.0
1954-06-30,1,-73.85000500966522,40.85000795869529,0,64.78494262695312
1954-07-31,1,-73.85000500966522,40.85000795869529,0,60.147850036621094
1954-08-31,1,-73.85000500966522,40.85000795869529,0,75.67204284667969
1954-09-30,1,-73.85000500966522,40.85000795869529,0,81.3844108581543
1954-10-31,1,-73.85000500966522,40.85000795869529,0,76.14247512817383
1954-11-30,1,-73.85000500966522,40.85000795869529,0,78.96505355834961
1954-12-31,1,-73.85000500966522,40.85000795869529,0,73.92473030090332
1955-01-31,1,-73.85000500966522,40.85000795869529,0,72.6478500366211
1955-02-28,1,-73.85000500966522,40.85000795869529,0,76.27688217163086
1955-03-31,1,-73.85000500966522,40.85000795869529,0,77.82258224487305
1955-04-30,1,-73.85000500966522,40.85000795869529,0,64.18010711669922
1955-05-31,1,-73.85000500966522,40.85000795869529,0,65.18817138671875
1955-06-30,1,-73.85000500966522,40.85000795869529,0,60.551076889038086
1955-07-31,1,-73.85000500966522,40.85000795869529,0,56.92204284667969
1955-08-31,1,-73.85000500966522,40.85000795869529,0,70.22849655151367
1955-09-30,1,-73.85000500966522,40.85000795869529,0,68.81720352172852
1955-10-31,1,-73.85000500966522,40.85000795869529,0,61.693546295166016
1955-11-30,1,-73.85000500966522,40.85000795869529,0,55.44354820251465
1955-12-31,1,-73.85000500966522,40.85000795869529,0,55.98118209838867
1956-01-31,1,-73.85000500966522,40.85000795869529,0,47.04301071166992
1956-02-29,1,-73.85000500966522,40.85000795869529,0,39.85215091705322
1956-03-31,1,-73.85000500966522,40.85000795869529,0,37.701613426208496
1956-04-30,1,-73.85000500966522,40.85000795869529,0,42.74193572998047
1956-05-31,1,-73.85000500966522,40.85000795869529,0,41.06182670593262
