time,band,x,y,spatial_ref,SM
1950-01-31,1,-118.15000801478601,34.150007378983446,0,59.54301071166992
1950-02-28,1,-118.15000801478601,34.150007378983446,0,61.155914306640625
1950-03-31,1,-118.15000801478601,34.150007378983446,0,68.1451644897461
1950-04-30,1,-118.15000801478601,34.150007378983446,0,72.44623565673828
1950-05-31,1,-118.15000801478601,34.150007378983446,0,71.90859985351562
1950-06-30,1,-118.15000801478601,34.150007378983446,0,64.6505355834961
1950-07-31,1,-118.15000801478601,34.150007378983446,0,55.64516067504883
1950-08-31,1,-118.15000801478601,34.150007378983446,0,44.89247131347656
1950-09-30,1,-118.15000801478601,34.150007378983446,0,35.61827850341797
1950-10-31,1,-118.15000801478601,34.150007378983446,0,28.360214233398438
1950-11-30,1,-118.15000801478601,34.150007378983446,0,29.56989288330078
1950-12-31,1,-118.15000801478601,34.150007378983446,0,32.1236572265625
1951-01-31,1,-118.15000801478601,34.150007378983446,0,37.5
1951-02-28,1,-118.15000801478601,34.150007378983446,0,49.462364196777344
1951-03-31,1,-118.15000801478601,34.150007378983446,0,72.31182861328125
1951-04-30,1,-118.15000801478601,34.150007378983446,0,79.30107879638672
1951-05-31,1,-118.15000801478601,34.150007378983446,0,77.41935729980469
1951-06-30,1,-118.15000801478601,34.150007378983446,0,71.50537872314453
1951-07-31,1,-118.15000801478601,34.150007378983446,0,65.32257843017578
1951-08-31,1,-118.15000801478601,34.150007378983446,0,57.66128921508789
1951-09-30,1,-118.15000801478601,34.150007378983446,0,48.92473220825195
1951-10-31,1,-118.15000801478601,34.150007378983446,0,42.33871078491211
1951-11-30,1,-118.15000801478601,34.150007378983446,0,44.086021423339844
1951-12-31,1,-118.15000801478601,34.150007378983446,0,43.14516067504883
1952-01-31,1,-118.15000801478601,34.150007378983446,0,35.61827850341797
1952-02-29,1,-118.15000801478601,34.150007378983446,0,49.73118209838867
1952-03-31,1,-118.15000801478601,34.150007378983446,0,50.0
1952-04-30,1,-118.15000801478601,34.150007378983446,0,46.90860366821289
1952-05-31,1,-118.15000801478601,34.150007378983446,0,41.80107498168945
1952-06-30,1,-118.15000801478601,34.150007378983446,0,32.39247131347656
1952-07-31,1,-118.15000801478601,34.150007378983446,0,24.19354820251465
1952-08-31,1,-118.15000801478601,34.150007378983446,0,18.145160675048828
1952-09-30,1,-118.15000801478601,34.150007378983446,0,16.26344108581543
1952-10-31,1,-118.15000801478601,34.150007378983446,0,17.607526779174805
1952-11-30,1,-118.15000801478601,34.150007378983446,0,21.639785766601562
1952-12-31,1,-118.15000801478601,34.150007378983446,0,30.779569625854492
1953-01-31,1,-118.15000801478601,34.150007378983446,0,46.370967864990234
1953-02-28,1,-118.15000801478601,34.150007378983446,0,61.69355010986328
1953-03-31,1,-118.15000801478601,34.150007378983446,0,66.53225708007812
1953-04-30,1,-118.15000801478601,34.150007378983446,0,77.68817138671875
1953-05-31,1,-118.15000801478601,34.150007378983446,0,76.61289978027344
1953-06-30,1,-118.15000801478601,34.150007378983446,0,69.6236572265625
1953-07-31,1,-118.15000801478601,34.150007378983446,0,61.962364196777344
1953-08-31,1,-118.15000801478601,34.150007378983446,0,53.225807189941406
1953-09-30,1,-118.15000801478601,34.150007378983446,0,44.35483932495117
1953-10-31,1,-118.15000801478601,34.150007378983446,0,36.69355010986328
1953-11-30,1,-118.15000801478601,34.150007378983446,0,29.97311782836914
1953-12-31,1,-118.15000801478601,34.150007378983446,0,35.34946060180664
1954-01-31,1,-118.15000801478601,34.150007378983446,0,43.279571533203125
1954-02-28,1,-118.15000801478601,34.150007378983446,0,53.7634391784668
1954-03-31,1,-118.15000801478601,34.150007378983446,0,77.95698547363281
1954-04-30,1,-118.15000801478601,34.150007378983446,0,80.6451644897461
1954-05-31,1,-118.15000801478601,34.150007378983446,0,74.46236419677734
1954-06-30,1,-118.15000801478601,34.150007378983446,0,67.13710021972656
1954-07-31,1,-118.15000801478601,34.150007378983446,0,55.779571533203125
1954-08-31,1,-118.15000801478601,34.150007378983446,0,46.2365608215332
1954-09-30,1,-118.15000801478601,34.150007378983446,0,36.021507263183594
1954-10-31,1,-118.15000801478601,34.150007378983446,0,32.79570007324219
1954-11-30,1,-118.15000801478601,34.150007378983446,0,25.134408950805664
1954-12-31,1,-118.15000801478601,34.150007378983446,0,36.290321350097656
1955-01-31,1,-118.15000801478601,34.150007378983446,0,59.54301071166992
1955-02-28,1,-118.15000801478601,34.150007378983446,0,61.155914306640625
1955-03-31,1,-118.15000801478601,34.150007378983446,0,68.1451644897461
1955-04-30,1,-118.15000801478601,34.150007378983446,0,72.44623565673828
1955-05-31,1,-118.15000801478601,34.150007378983446,0,71.90859985351562
1955-06-30,1,-118.15000801478601,34.150007378983446,0,64.6505355834961
1955-07-31,1,-118.15000801478601,34.150007378983446,0,55.64516067504883
1955-08-31,1,-118.15000801478601,34.150007378983446,0,44.89247131347656
1955-09-30,1,-118.15000801478601,34.150007378983446,0,35.61827850341797
1955-10-31,1,-118.15000801478601,34.150007378983446,0,28.360214233398438
1955-11-30,1,-118.15000801478601,34.150007378983446,0,29.56989288330078
1955-12-31,1,-118.15000801478601,34.150007378983446,0,32.1236572265625
1956-01-31,1,-118.15000801478601,34.150007378983446,0,37.5
1956-02-29,1,-118.15000801478601,34.150007378983446,0,49.462364196777344
1956-03-31,1,-118.15000801478601,34.150007378983446,0,72.31182861328125
1956-04-30,1,-118.15000801478601,34.150007378983446,0,79.30107879638672
1956-05-31,1,-118.15000801478601,34.150007378983446,0,77.41935729980469
