time,band,x,y,spatial_ref,SM
1950-01-31,1,-80.65000547094787,28.650006903100603,0,37.76881790161133
1950-02-28,1,-80.65000547094787,28.650006903100603,0,35.61827850341797
1950-03-31,1,-80.65000547094787,28.650006903100603,0,25.268817901611328
1950-04-30,1,-80.65000547094787,28.650006903100603,0,22.580644607543945
1950-05-31,1,-80.65000547094787,28.650006903100603,0,18.145160675048828
1950-06-30,1,-80.65000547094787,28.650006903100603,0,17.607526779174805
1950-07-31,1,-80.65000547094787,28.650006903100603,0,56.9892463684082
1950-08-31,1,-80.65000547094787,28.650006903100603,0,80.51074981689453
1950-09-30,1,-80.65000547094787,28.650006903100603,0,89.247314453125
1950-10-31,1,-80.65000547094787,28.650006903100603,0,89.51612854003906
1950-11-30,1,-80.65000547094787,28.650006903100603,0,65.7258071899414
1950-12-31,1,-80.65000547094787,28.650006903100603,0,61.962364196777344
1951-01-31,1,-80.65000547094787,28.650006903100603,0,59.005374908447266
1951-02-28,1,-80.65000547094787,28.650006903100603,0,53.36021423339844
1951-03-31,1,-80.65000547094787,28.650006903100603,0,34.40860366821289
1951-04-30,1,-80.65000547094787,28.650006903100603,0,27.68817138671875
1951-05-31,1,-80.65000547094787,28.650006903100603,0,24.19354820251465
1951-06-30,1,-80.65000547094787,28.650006903100603,0,19.623655319213867
1951-07-31,1,-80.65000547094787,28.650006903100603,0,54.83871078491211
1951-08-31,1,-80.65000547094787,28.650006903100603,0,76.88172149658203
1951-09-30,1,-80.65000547094787,28.650006903100603,0,94.89247131347656
1951-10-31,1,-80.65000547094787,28.650006903100603,0,84.54301452636719
1951-11-30,1,-80.65000547094787,28.650006903100603,0,59.94623565673828
1951-12-31,1,-80.65000547094787,28.650006903100603,0,46.505374908447266
1952-01-31,1,-80.65000547094787,28.650006903100603,0,54.70429992675781
1952-02-29,1,-80.65000547094787,28.650006903100603,0,41.80107498168945
1952-03-31,1,-80.65000547094787,28.650006903100603,0,40.05376434326172
1952-04-30,1,-80.65000547094787,28.650006903100603,0,22.580644607543945
1952-05-31,1,-80.65000547094787,28.650006903100603,0,18.010753631591797
1952-06-30,1,-80.65000547094787,28.650006903100603,0,10.618279457092285
1952-07-31,1,-80.65000547094787,28.650006903100603,0,48.11827850341797
1952-08-31,1,-80.65000547094787,28.650006903100603,0,67.33870697021484
1952-09-30,1,-80.65000547094787,28.650006903100603,0,84.2741928100586
1952-10-31,1,-80.65000547094787,28.650006903100603,0,86.15591430664062
1952-11-30,1,-80.65000547094787,28.650006903100603,0,68.27957153320312
1952-12-31,1,-80.65000547094787,28.650006903100603,0,61.82795715332031
1953-01-31,1,-80.65000547094787,28.650006903100603,0,40.45698928833008
1953-02-28,1,-80.65000547094787,28.650006903100603,0,46.63978576660156
1953-03-31,1,-80.65000547094787,28.650006903100603,0,41.2634391784668
1953-04-30,1,-80.65000547094787,28.650006903100603,0,22.177419662475586
1953-05-31,1,-80.65000547094787,28.650006903100603,0,12.634408950805664
1953-06-30,1,-80.65000547094787,28.650006903100603,0,16.801074981689453
1953-07-31,1,-80.65000547094787,28.650006903100603,0,50.13440704345703
1953-08-31,1,-80.65000547094787,28.650006903100603,0,77.68817138671875
1953-09-30,1,-80.65000547094787,28.650006903100603,0,88.84408569335938
1953-10-31,1,-80.65000547094787,28.650006903100603,0,85.48387145996094
1953-11-30,1,-80.65000547094787,28.650006903100603,0,62.36559295654297
1953-12-31,1,-80.65000547094787,28.650006903100603,0,38.57526779174805
1954-01-31,1,-80.65000547094787,28.650006903100603,0,43.682796478271484
1954-02-28,1,-80.65000547094787,28.650006903100603,0,30.645160675048828
1954-03-31,1,-80.65000547094787,28.650006903100603,0,29.97311782836914
1954-04-30,1,-80.65000547094787,28.650006903100603,0,21.908601760864258
1954-05-31,1,-80.65000547094787,28.650006903100603,0,21.5053768157959
1954-06-30,1,-80.65000547094787,28.650006903100603,0,21.841398239135742
1954-07-31,1,-80.65000547094787,28.650006903100603,0,72.58064270019531
1954-08-31,1,-80.65000547094787,28.650006903100603,0,79.03225708007812
1954-09-30,1,-80.65000547094787,28.650006903100603,0,86.96236419677734
1954-10-31,1,-80.65000547094787,28.650006903100603,0,80.24193572998047
1954-11-30,1,-80.65000547094787,28.650006903100603,0,59.67741775512695
1954-12-31,1,-80.65000547094787,28.650006903100603,0,43.279571533203125
1955-01-31,1,-80.65000547094787,28.650006903100603,0,37.76881790161133
1955-02-28,1,-80.65000547094787,28.650006903100603,0,35.61827850341797
1955-03-31,1,-80.65000547094787,28.650006903100603,0,25.268817901611328
1955-04-30,1,-80.65000547094787,28.650006903100603,0,22.580644607543945
1955-05-31,1,-80.65000547094787,28.650006903100603,0,18.145160675048828
1955-06-30,1,-80.65000547094787,28.650006903100603,0,17.607526779174805
1955-07-31,1,-80.65000547094787,28.650006903100603,0,56.9892463684082
1955-08-31,1,-80.65000547094787,28.650006903100603,0,80.51074981689453
1955-09-30,1,-80.65000547094787,28.650006903100603,0,89.247314453125
1955-10-31,1,-80.65000547094787,28.650006903100603,0,89.51612854003906
1955-11-30,1,-80.65000547094787,28.650006903100603,0,65.7258071899414
1955-12-31,1,-80.65000547094787,28.650006903100603,0,61.962364196777344
1956-01-31,1,-80.65000547094787,28.650006903100603,0,59.005374908447266
1956-02-29,1,-80.65000547094787,28.650006903100603,0,53.36021423339844
1956-03-31,1,-80.65000547094787,28.650006903100603,0,34.40860366821289
1956-04-30,1,-80.65000547094787,28.650006903100603,0,27.68817138671875
1956-05-31,1,-80.65000547094787,28.650006903100603,0,24.19354820251465
